%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data.data
1692661688919960737,4085,1692661688919960737,,0.0
1692661688924587726,4086,1692661688924587726,,0.0
1692661688929645538,4087,1692661688929645538,,0.0
1692661688934683561,4088,1692661688934683561,,0.0
1692661688939495325,4089,1692661688939495325,,0.0
1692661688944661617,4090,1692661688944661617,,0.0
1692661688949566602,4091,1692661688949566602,,0.0
1692661688954616069,4092,1692661688954616069,,0.0
1692661688959524154,4093,1692661688959524154,,0.0
1692661688964482069,4094,1692661688964482069,,0.0
1692661688969855785,4095,1692661688969855785,,0.0
1692661688974456787,4096,1692661688974456787,,0.0
1692661688980083227,4097,1692661688980083227,,0.0
1692661688984862804,4098,1692661688984862804,,0.0
1692661688990563154,4099,1692661688990563154,,0.0
1692661688994764804,4100,1692661688994764804,,0.0
1692661689000084161,4101,1692661689000084161,,0.0
1692661689004640340,4102,1692661689004640340,,0.0
1692661689010133504,4103,1692661689010133504,,0.0
1692661689015090227,4104,1692661689015090227,,0.0
1692661689020472526,4105,1692661689020472526,,0.0
1692661689024619579,4106,1692661689024619579,,0.0
1692661689029847383,4107,1692661689029847383,,0.0
1692661689035747528,4108,1692661689035747528,,0.0
1692661689039668321,4109,1692661689039668321,,0.0
1692661689044377088,4110,1692661689044377088,,0.0
1692661689049786329,4111,1692661689049786329,,0.0
1692661689054903507,4112,1692661689054903507,,0.0
1692661689059810638,4113,1692661689059810638,,0.0
1692661689067591190,4114,1692661689067591190,,0.0
1692661689069953203,4115,1692661689069953203,,0.0
1692661689074564933,4116,1692661689074564933,,0.0
1692661689079916715,4117,1692661689079916715,,0.0
1692661689084706544,4118,1692661689084706544,,0.0
1692661689089864730,4119,1692661689089864730,,0.0
