,0
31441,1.1
31442,1.1
31443,1.1
31444,1.0
31445,1.1
31446,1.1
31447,1.1
31448,1.1
31449,1.0
31450,1.1
31451,1.1
31452,1.1
31453,1.1
31454,1.1
31455,1.1
31456,1.1
31457,1.1
31458,1.1
31459,1.2
31460,1.1
31461,1.1
31462,1.0
31463,1.1
31464,1.1
31465,1.1
31466,0.8
31467,1.1
31468,1.1
31469,1.1
31470,1.1
31471,1.1
31472,1.1
31473,1.1
31474,1.1
31475,1.1
31476,1.1
31477,1.1
31478,1.1
31479,1.1
31480,1.1
31481,1.1
31482,1.1
31483,1.0
31484,1.1
31485,1.1
31486,1.0
31487,1.1
31488,1.1
31489,1.1
31490,1.2
31491,1.0
31492,1.0
31493,1.2
31494,1.0
31495,1.2
31496,1.0
31497,1.1
31498,1.1
31499,1.1
31500,1.0
31501,1.1
31502,1.1
31503,1.0
31504,1.1
31505,1.1
31506,1.0
31507,0.9
31508,1.0
31509,1.1
31510,1.1
31511,1.0
31512,1.1
31513,1.1
31514,1.1
31515,1.1
31516,1.0
31517,1.1
31518,1.1
31519,1.1
31520,1.1
31521,1.0
31522,1.1
31523,1.1
31524,1.1
31525,1.1
31526,1.1
31527,1.0
31528,1.1
31529,1.1
31530,1.1
31531,0.9
31532,1.1
31533,1.1
31534,1.0
31535,1.1
31536,1.1
31537,1.1
31538,1.2
31539,1.1
31540,1.1
31541,0.9
31542,1.1
31543,1.1
31544,1.1
31545,1.2
31546,1.1
31547,1.1
31548,0.8
31549,1.1
31550,1.0
31551,1.1
31552,1.0
31553,1.2
31554,1.1
31555,1.1
31556,1.1
31557,1.1
31558,1.1
31559,1.2
31560,1.1
31561,1.1
31562,1.1
31563,1.1
31564,1.1
31565,1.1
31566,1.0
31567,1.1
31568,1.1
31569,1.1
31570,1.1
31571,1.1
31572,1.1
31573,1.1
31574,1.0
31575,1.1
31576,1.1
31577,1.1
31578,1.1
31579,1.2
31580,1.2
31581,1.1
31582,1.0
31583,1.1
31584,1.0
31585,1.2
31586,1.1
31587,1.1
31588,1.2
31589,0.9
31590,1.1
31591,1.0
31592,1.1
31593,1.1
31594,1.0
31595,1.1
31596,1.0
31597,1.0
31598,1.1
31599,1.1
31600,1.1
31601,1.0
31602,1.0
31603,1.1
31604,1.0
31605,1.1
31606,1.1
31607,1.1
31608,1.1
31609,1.1
31610,1.1
31611,1.1
31612,1.2
31613,1.0
31614,1.1
31615,1.1
31616,1.1
31617,1.0
31618,1.1
31619,1.1
31620,1.1
31621,1.1
31622,1.1
31623,1.1
31624,1.1
31625,1.1
31626,1.0
31627,1.1
31628,1.1
31629,1.1
31630,0.9
31631,1.0
31632,1.0
31633,1.1
31634,1.0
31635,1.2
31636,1.0
31637,1.1
31638,1.0
31639,1.0
31640,1.0
31641,1.0
31642,1.2
31643,1.1
31644,1.1
31645,1.2
31646,1.1
31647,1.1
31648,1.1
31649,1.1
31650,1.2
31651,1.1
31652,1.2
31653,1.1
31654,1.1
31655,1.1
31656,1.1
31657,1.1
31658,1.1
31659,1.2
31660,1.1
31661,1.0
31662,1.1
31663,1.1
31664,1.0
31665,1.1
31666,1.1
31667,1.1
31668,1.2
31669,1.1
31670,1.0
31671,1.0
31672,1.1
31673,1.2
31674,1.1
31675,1.1
31676,1.1
31677,1.1
31678,1.1
31679,1.1
31680,1.1
31681,0.8
31682,1.1
31683,1.1
31684,1.1
31685,1.1
31686,1.1
31687,1.0
31688,1.1
31689,1.1
31690,1.1
31691,1.0
31692,1.2
31693,1.1
31694,1.2
31695,1.2
31696,1.0
31697,1.1
31698,1.0
31699,1.1
31700,1.1
31701,1.0
31702,1.1
31703,1.1
31704,1.1
31705,1.2
31706,1.1
31707,1.1
31708,1.1
31709,1.1
31710,1.1
31711,1.1
31712,1.1
31713,1.0
31714,1.1
31715,1.1
31716,1.0
31717,1.1
31718,1.1
31719,1.1
31720,1.0
31721,1.0
31722,0.9
31723,1.1
31724,1.1
31725,1.2
31726,1.0
31727,1.2
31728,1.1
31729,1.1
31730,1.1
31731,1.1
31732,1.0
31733,1.2
31734,1.1
31735,1.1
31736,1.1
31737,1.2
31738,1.1
31739,1.2
31740,1.1
31741,1.1
31742,1.1
31743,1.2
31744,1.0
31745,1.1
31746,1.0
31747,1.1
31748,1.1
31749,1.1
31750,1.1
31751,1.1
31752,1.1
31753,1.2
31754,1.1
31755,1.1
31756,1.0
31757,1.1
31758,1.2
31759,1.1
31760,1.1
31761,1.1
31762,1.2
31763,0.9
31764,1.1
31765,1.1
31766,1.0
31767,1.1
31768,1.1
31769,1.0
31770,1.1
31771,1.1
31772,1.1
31773,1.1
31774,1.1
31775,1.1
31776,1.1
31777,1.1
31778,1.2
31779,1.1
31780,1.0
31781,1.0
31782,1.1
31783,1.1
31784,1.1
31785,1.1
31786,1.0
31787,1.2
31788,1.1
31789,1.1
31790,1.1
31791,1.0
31792,1.2
31793,1.1
31794,1.1
31795,1.2
31796,1.0
31797,1.1
31798,1.0
31799,1.1
31800,1.1
31801,1.1
31802,1.1
31803,1.1
31804,0.9
31805,1.1
31806,1.0
31807,1.1
31808,1.0
31809,1.1
31810,1.1
31811,1.0
31812,1.1
31813,1.0
31814,1.1
31815,1.1
31816,1.1
31817,1.1
31818,1.1
31819,1.0
31820,1.1
31821,1.1
31822,1.2
31823,1.0
31824,1.1
31825,1.1
31826,1.0
31827,1.2
31828,1.0
31829,1.1
31830,1.0
31831,1.0
31832,1.1
31833,1.1
31834,1.1
31835,1.1
31836,1.0
31837,1.1
31838,1.1
31839,1.1
31840,1.2
31841,1.1
31842,1.1
31843,1.1
31844,1.1
31845,0.9
31846,1.0
31847,1.1
31848,1.1
31849,1.1
31850,1.1
31851,1.0
31852,1.1
31853,1.1
31854,1.2
31855,1.2
31856,1.1
31857,1.2
31858,1.2
31859,1.1
31860,1.1
31861,1.1
31862,1.1
31863,1.1
31864,1.1
31865,1.1
31866,1.1
31867,1.1
31868,1.1
31869,1.2
31870,1.2
31871,1.0
31872,1.1
31873,1.1
31874,1.1
31875,1.1
31876,1.0
31877,1.1
31878,1.1
31879,1.0
31880,1.1
31881,1.1
31882,1.2
31883,1.0
31884,1.1
31885,1.1
31886,1.0
31887,1.2
31888,1.1
31889,1.1
31890,1.1
31891,1.0
31892,1.1
31893,1.0
31894,1.1
31895,1.1
31896,0.8
31897,1.1
31898,1.1
31899,1.1
31900,1.1
31901,1.1
31902,1.2
31903,1.0
31904,1.1
31905,1.1
31906,1.1
31907,1.1
31908,1.1
31909,1.1
31910,1.1
31911,1.0
31912,1.1
31913,1.1
31914,1.1
31915,1.1
31916,1.1
31917,1.2
31918,1.2
31919,1.1
31920,1.1
31921,1.0
31922,1.2
31923,1.1
31924,1.1
31925,1.0
31926,1.0
31927,1.1
31928,1.0
31929,1.1
31930,1.1
31931,1.1
31932,1.2
31933,1.1
31934,1.2
31935,1.1
31936,1.1
31937,0.9
31938,1.1
31939,1.1
31940,1.2
31941,1.1
31942,1.2
31943,1.1
31944,1.1
31945,1.1
31946,1.1
31947,1.1
31948,1.0
31949,1.1
31950,1.1
31951,1.1
31952,1.2
31953,1.1
31954,1.1
31955,1.2
31956,1.1
31957,1.1
31958,1.1
31959,1.1
31960,1.1
31961,1.0
31962,1.1
31963,1.0
31964,1.1
31965,1.2
31966,1.0
31967,1.1
31968,1.1
31969,1.1
31970,1.1
31971,1.0
31972,1.1
31973,1.1
31974,1.1
31975,1.1
31976,1.1
31977,1.1
31978,0.9
31979,1.1
31980,1.2
31981,1.1
31982,1.1
31983,1.2
31984,1.1
31985,1.1
31986,1.1
31987,1.1
31988,1.1
31989,1.1
31990,1.0
31991,1.0
31992,1.2
31993,1.1
31994,1.1
31995,1.0
31996,1.0
31997,1.1
31998,1.1
31999,1.1
32000,1.1
32001,0.9
32002,1.2
32003,1.0
32004,1.1
32005,1.1
32006,1.1
32007,1.1
32008,1.1
32009,1.2
32010,1.1
32011,1.0
32012,1.2
32013,1.1
32014,1.1
32015,1.1
32016,1.1
32017,1.1
32018,1.1
32019,0.9
32020,1.1
32021,1.1
32022,1.1
32023,1.0
32024,1.1
32025,1.1
32026,1.1
32027,1.1
32028,1.1
32029,1.1
32030,1.1
32031,1.1
32032,1.0
32033,1.1
32034,1.1
32035,1.1
32036,1.1
32037,1.1
32038,1.1
32039,1.1
32040,1.1
32041,1.1
32042,1.1
32043,1.0
32044,1.0
32045,1.1
32046,1.0
32047,1.2
32048,1.0
32049,1.2
32050,1.1
32051,1.0
32052,1.1
32053,1.1
32054,1.1
32055,1.1
32056,1.1
32057,1.1
32058,1.1
32059,1.1
32060,0.9
32061,1.0
32062,1.1
32063,1.0
32064,1.1
32065,1.1
32066,1.1
32067,1.0
32068,1.0
32069,0.0
32070,0.6
32071,2.9
32072,3.1
32073,3.1
32074,3.4
32075,3.2
32076,3.6
32077,3.7
32078,3.9
32079,3.9
32080,4.0
32081,4.0
32082,4.5
32083,4.2
32084,4.2
32085,4.7
32086,4.7
32087,4.5
32088,4.5
32089,4.7
32090,3.7
32091,3.7
32092,3.4
32093,3.2
32094,3.2
32095,3.4
32096,3.5
32097,3.5
32098,3.4
32099,3.4
32100,3.4
32101,3.0
32102,3.4
32103,3.2
32104,3.2
32105,3.2
32106,3.2
32107,3.2
32108,3.2
32109,3.2
32110,3.2
32111,3.2
32112,3.2
32113,3.2
32114,3.2
32115,3.2
32116,3.2
32117,3.2
32118,3.2
32119,3.2
32120,3.2
32121,3.2
32122,3.2
32123,3.1
32124,3.2
32125,3.1
32126,3.1
32127,3.2
32128,3.1
32129,3.1
32130,3.1
32131,3.1
32132,3.2
32133,3.1
32134,3.1
32135,3.1
32136,3.1
32137,3.1
32138,3.0
32139,3.0
32140,3.1
32141,3.1
32142,2.7
32143,3.0
32144,3.0
32145,3.0
32146,3.0
32147,3.0
32148,2.9
32149,3.1
32150,3.1
32151,3.0
32152,2.7
32153,2.7
32154,3.0
32155,3.0
32156,3.0
32157,2.9
32158,2.9
32159,2.9
32160,2.7
32161,2.5
32162,2.7
32163,2.7
32164,2.7
32165,2.7
32166,2.6
32167,2.7
32168,2.5
32169,2.7
32170,2.6
32171,2.6
32172,2.6
32173,2.6
32174,2.6
32175,2.6
32176,2.5
32177,2.6
32178,2.5
32179,2.5
32180,2.6
32181,2.6
32182,2.6
32183,2.5
32184,2.5
32185,2.6
32186,2.5
32187,2.6
32188,2.5
32189,2.6
32190,2.6
32191,2.5
32192,2.5
32193,2.2
32194,2.5
32195,2.5
32196,2.5
32197,2.5
32198,2.4
32199,2.5
32200,2.4
32201,2.4
32202,2.5
32203,2.4
32204,2.4
32205,2.4
32206,2.4
32207,2.4
32208,2.2
32209,2.2
32210,2.2
32211,2.2
32212,2.4
32213,2.2
32214,2.2
32215,2.4
32216,2.2
32217,2.4
32218,2.2
32219,2.2
32220,2.4
32221,2.2
32222,2.5
32223,2.4
32224,2.2
32225,2.4
32226,2.4
32227,2.6
32228,2.5
32229,2.5
32230,2.6
32231,2.6
32232,2.6
32233,2.6
32234,2.4
32235,2.7
32236,2.7
32237,2.7
32238,2.7
32239,2.7
32240,2.7
32241,2.7
32242,2.7
32243,2.7
32244,2.7
32245,2.7
32246,2.7
32247,2.7
32248,2.7
32249,2.7
32250,2.7
32251,2.7
32252,2.9
32253,2.7
32254,2.7
32255,2.7
32256,2.7
32257,2.7
32258,2.7
32259,2.7
32260,2.7
32261,2.7
32262,2.7
32263,2.6
32264,2.7
32265,2.7
32266,2.7
32267,2.7
32268,2.7
32269,2.7
32270,2.7
32271,2.7
32272,2.9
32273,2.7
32274,2.7
32275,2.6
32276,2.7
32277,2.7
32278,2.7
32279,2.7
32280,2.7
32281,2.7
32282,2.7
32283,2.6
32284,2.7
32285,2.7
32286,2.7
32287,2.9
32288,2.7
32289,2.7
32290,2.7
32291,2.7
32292,2.7
32293,2.7
32294,2.7
32295,2.7
32296,2.7
32297,2.7
32298,2.7
32299,2.7
32300,2.7
32301,2.7
32302,2.7
32303,2.7
32304,2.7
32305,2.7
32306,2.7
32307,2.7
32308,2.7
32309,2.7
32310,2.7
32311,2.7
32312,2.7
32313,2.7
32314,2.7
32315,2.7
32316,2.5
32317,2.7
32318,2.7
32319,2.7
32320,2.7
32321,2.7
32322,2.7
32323,2.7
32324,2.7
32325,2.7
32326,2.7
32327,2.7
32328,2.7
32329,2.7
32330,2.7
32331,2.7
32332,2.7
32333,2.7
32334,2.7
32335,2.7
32336,2.7
32337,2.7
32338,2.7
32339,2.7
32340,2.7
32341,2.7
32342,2.7
32343,2.6
32344,2.7
32345,2.7
32346,2.7
32347,2.7
32348,2.6
32349,2.7
32350,2.7
32351,2.7
32352,2.7
32353,2.7
32354,2.7
32355,2.7
32356,2.7
32357,2.2
32358,2.6
32359,2.7
32360,2.7
32361,2.7
32362,2.7
32363,2.6
32364,2.7
32365,2.7
32366,2.7
32367,2.7
32368,2.7
32369,2.7
32370,2.7
32371,2.7
32372,2.7
32373,2.7
32374,2.7
32375,2.7
32376,2.7
32377,2.7
32378,2.6
32379,2.7
32380,2.7
32381,2.7
32382,2.7
32383,2.6
32384,2.7
32385,2.6
32386,2.7
32387,2.7
32388,2.7
32389,2.7
32390,2.7
32391,2.7
32392,2.7
32393,2.6
32394,2.7
32395,2.7
32396,2.7
32397,2.7
32398,2.6
32399,2.6
32400,2.6
32401,2.5
32402,2.6
32403,2.6
32404,2.6
32405,2.6
32406,2.7
32407,2.6
32408,2.4
32409,2.6
32410,2.6
32411,2.7
32412,2.7
32413,2.6
32414,2.6
32415,2.6
32416,2.6
32417,2.7
32418,2.6
32419,2.6
32420,2.6
32421,2.7
32422,2.6
32423,2.5
32424,2.6
32425,2.6
32426,2.6
32427,2.6
32428,2.5
32429,2.6
32430,2.6
32431,2.6
32432,2.5
32433,2.6
32434,2.6
32435,2.6
32436,2.6
32437,2.7
32438,2.6
32439,2.5
32440,2.7
32441,2.5
32442,2.7
32443,2.6
32444,2.7
32445,2.7
32446,2.6
32447,2.6
32448,2.5
32449,2.2
32450,2.5
32451,2.6
32452,2.6
32453,2.5
32454,2.4
32455,2.6
32456,2.7
32457,2.7
32458,2.6
32459,2.6
32460,2.7
32461,2.7
32462,2.7
32463,2.6
32464,2.7
32465,2.6
32466,2.7
32467,2.7
32468,2.6
32469,2.6
32470,2.7
32471,2.7
32472,2.6
32473,2.6
32474,2.6
32475,2.6
32476,2.5
32477,2.7
32478,2.6
32479,2.6
32480,2.5
32481,2.6
32482,2.7
32483,2.6
32484,2.7
32485,2.6
32486,2.7
32487,2.6
32488,2.6
32489,2.7
32490,2.2
32491,2.6
32492,2.7
32493,2.6
32494,2.6
32495,2.7
32496,2.7
32497,2.7
32498,2.6
32499,2.6
32500,2.6
32501,2.6
32502,2.6
32503,2.6
32504,2.6
32505,2.6
32506,2.6
32507,2.6
32508,2.6
32509,2.6
32510,2.6
32511,2.7
32512,2.7
32513,2.7
32514,2.7
32515,2.6
32516,2.7
32517,2.6
32518,2.6
32519,2.6
32520,2.6
32521,2.4
32522,2.5
32523,2.5
32524,2.5
32525,2.5
32526,2.5
32527,2.6
32528,2.5
32529,2.6
32530,2.6
32531,2.2
32532,2.7
32533,2.6
32534,2.6
32535,2.7
32536,2.6
32537,2.7
32538,2.5
32539,2.6
32540,2.6
32541,2.6
32542,2.6
32543,2.6
32544,2.6
32545,2.5
32546,2.5
32547,2.5
32548,2.6
32549,2.6
32550,2.6
32551,2.6
32552,2.6
32553,2.6
32554,2.6
32555,2.6
32556,2.6
32557,2.7
32558,2.5
32559,2.6
32560,2.6
32561,2.6
32562,2.6
32563,2.6
32564,2.7
32565,2.7
32566,2.5
32567,2.6
32568,2.6
32569,2.6
32570,2.6
32571,2.6
32572,2.4
32573,2.6
32574,2.6
32575,2.6
32576,2.6
32577,2.6
32578,2.4
32579,2.5
32580,2.5
32581,2.5
32582,2.5
32583,2.5
32584,2.6
32585,2.6
32586,2.6
32587,2.7
32588,2.6
32589,2.5
32590,2.6
32591,2.6
32592,2.6
32593,2.6
32594,2.6
32595,2.6
32596,2.6
32597,2.5
32598,2.6
32599,2.6
32600,2.6
32601,2.6
32602,2.6
32603,2.5
32604,2.6
32605,2.6
32606,2.6
32607,2.7
32608,2.5
32609,2.7
32610,2.6
32611,2.6
32612,2.6
32613,2.1
32614,2.6
32615,2.6
32616,2.6
32617,2.6
32618,2.5
32619,2.6
32620,2.6
32621,2.5
32622,2.6
32623,2.2
32624,2.5
32625,2.5
32626,2.6
32627,2.6
32628,2.6
32629,2.6
32630,2.6
32631,2.6
32632,2.6
32633,2.5
32634,2.6
32635,2.6
32636,2.5
32637,2.6
32638,2.5
32639,2.6
32640,2.6
32641,2.6
32642,2.5
32643,2.5
32644,2.6
32645,2.6
32646,2.6
32647,2.6
32648,2.5
32649,2.6
32650,2.5
32651,2.5
32652,2.7
32653,2.6
32654,2.5
32655,2.5
32656,2.6
32657,2.6
32658,2.6
32659,2.6
32660,2.6
32661,2.6
32662,2.6
32663,2.5
32664,2.4
32665,2.6
32666,2.6
32667,2.6
32668,2.6
32669,2.6
32670,2.7
32671,2.6
32672,2.6
32673,2.5
32674,2.6
32675,2.5
32676,2.6
32677,2.6
32678,2.5
32679,2.6
32680,2.6
32681,2.6
32682,2.6
32683,2.6
32684,2.6
32685,2.5
32686,2.6
32687,2.6
32688,2.2
32689,2.6
32690,2.5
32691,2.6
32692,2.6
32693,2.5
32694,2.7
32695,2.4
32696,2.5
32697,2.6
32698,2.5
32699,2.6
32700,2.5
32701,2.5
32702,2.6
32703,2.4
32704,2.6
32705,2.2
32706,2.5
32707,2.6
32708,2.5
32709,2.6
32710,2.6
32711,2.6
32712,2.6
32713,2.6
32714,2.6
32715,2.5
32716,2.6
32717,2.6
32718,2.6
32719,2.6
32720,2.5
32721,2.5
32722,2.6
32723,2.5
32724,2.6
32725,2.5
32726,2.6
32727,2.6
32728,2.5
32729,2.6
32730,2.5
32731,2.6
32732,2.6
32733,2.5
32734,2.7
32735,2.6
32736,2.6
32737,2.5
32738,2.5
32739,2.6
32740,2.5
32741,2.5
32742,2.4
32743,2.5
32744,2.6
32745,2.5
32746,2.2
32747,2.6
32748,2.5
32749,2.6
32750,2.6
32751,2.5
32752,2.6
32753,2.5
32754,2.5
32755,2.6
32756,2.6
32757,2.6
32758,2.5
32759,2.6
32760,2.6
32761,2.6
32762,2.6
32763,2.5
32764,2.6
32765,2.6
32766,2.6
32767,2.6
32768,2.5
32769,2.6
32770,2.5
32771,2.6
32772,2.6
32773,2.4
32774,2.6
32775,2.5
32776,2.5
32777,2.6
32778,2.4
32779,2.6
32780,2.5
32781,2.6
32782,2.6
32783,2.5
32784,2.6
32785,2.5
32786,2.5
32787,2.2
32788,2.5
32789,2.5
32790,2.4
32791,2.6
32792,2.6
32793,2.5
32794,2.6
32795,2.5
32796,2.5
32797,2.5
32798,2.5
32799,2.6
32800,2.5
32801,2.5
32802,2.5
32803,2.5
32804,2.5
32805,2.6
32806,2.5
32807,2.6
32808,2.5
32809,2.5
32810,2.5
32811,2.5
32812,2.5
32813,2.4
32814,2.5
32815,2.5
32816,2.5
32817,2.5
32818,2.4
32819,2.6
32820,2.4
32821,2.5
32822,2.5
32823,2.5
32824,2.6
32825,2.5
32826,2.5
32827,2.6
32828,2.2
32829,2.6
32830,2.5
32831,2.5
32832,2.5
32833,2.5
32834,2.6
32835,2.6
32836,2.5
32837,2.6
32838,2.5
32839,2.6
32840,2.5
32841,2.5
32842,2.6
32843,2.6
32844,2.6
32845,2.5
32846,2.5
32847,2.5
32848,2.6
32849,2.5
32850,2.5
32851,2.2
32852,2.6
32853,2.2
32854,2.5
32855,2.5
32856,2.5
32857,2.5
32858,2.5
32859,2.6
32860,2.5
32861,2.5
32862,2.6
32863,2.6
32864,2.6
32865,2.5
32866,2.5
32867,2.5
32868,2.5
32869,2.5
32870,2.5
32871,2.5
32872,2.5
32873,2.5
32874,2.5
32875,2.5
32876,2.5
32877,2.5
32878,2.5
32879,2.4
32880,2.5
32881,2.5
32882,2.5
32883,2.6
32884,2.6
32885,2.5
32886,2.5
32887,2.5
32888,2.5
32889,2.6
32890,2.5
32891,2.4
32892,2.5
32893,2.5
32894,2.5
32895,2.5
32896,2.5
32897,2.5
32898,2.5
32899,2.6
32900,2.5
32901,2.5
32902,2.6
32903,2.5
32904,2.5
32905,2.5
32906,2.5
32907,2.5
32908,2.5
32909,2.5
32910,2.2
32911,2.5
32912,2.5
32913,2.5
32914,2.5
32915,2.5
32916,2.5
32917,2.6
32918,2.5
32919,2.5
32920,2.1
32921,2.4
32922,2.4
32923,2.4
32924,2.6
32925,2.5
32926,2.5
32927,2.5
32928,2.5
32929,2.6
32930,2.5
32931,2.5
32932,2.5
32933,2.5
32934,2.5
32935,2.4
32936,2.5
32937,2.6
32938,2.5
32939,2.5
32940,2.5
32941,2.5
32942,2.6
32943,2.5
32944,2.6
32945,2.5
32946,2.6
32947,2.6
32948,2.5
32949,2.5
32950,2.5
32951,2.5
32952,2.5
32953,2.5
32954,2.5
32955,2.5
32956,2.4
32957,2.5
32958,2.5
32959,2.6
32960,2.5
32961,2.2
32962,2.5
32963,2.5
32964,2.6
32965,2.5
32966,2.5
32967,2.5
32968,2.5
32969,2.5
32970,2.5
32971,2.5
32972,2.5
32973,2.5
32974,2.6
32975,2.5
32976,2.5
32977,2.5
32978,2.4
32979,2.6
32980,2.5
32981,2.5
32982,2.5
32983,2.5
32984,2.6
32985,2.5
32986,2.4
32987,2.5
32988,2.5
32989,2.5
32990,2.5
32991,2.5
32992,2.5
32993,2.5
32994,2.5
32995,2.4
32996,2.5
32997,2.5
32998,2.5
32999,2.5
33000,2.2
33001,2.5
33002,2.2
33003,2.5
33004,2.5
33005,2.5
33006,2.5
33007,2.5
33008,2.6
33009,2.5
33010,2.5
33011,2.4
33012,2.5
33013,2.5
33014,2.5
33015,2.5
33016,2.5
33017,2.5
33018,2.5
33019,2.6
33020,2.4
33021,2.5
33022,2.5
33023,2.4
33024,2.5
33025,2.4
33026,2.5
33027,2.5
33028,2.5
33029,2.5
33030,2.5
33031,2.5
33032,2.6
33033,2.5
33034,2.6
33035,2.4
33036,2.0
33037,2.5
33038,2.5
33039,2.6
33040,2.5
33041,2.5
33042,2.4
33043,2.2
33044,2.5
33045,2.5
33046,2.5
33047,2.5
33048,2.5
33049,2.5
33050,2.5
33051,2.4
33052,2.4
33053,2.5
33054,2.5
33055,2.4
33056,2.4
33057,2.5
33058,2.5
33059,2.5
33060,2.5
33061,2.5
33062,2.5
33063,2.5
33064,2.5
33065,2.4
33066,2.5
33067,2.5
33068,2.5
33069,2.5
33070,2.5
33071,2.5
33072,2.5
33073,2.5
33074,2.5
33075,2.5
33076,2.5
33077,2.5
33078,2.4
33079,2.5
33080,2.4
33081,2.5
33082,2.5
33083,2.5
33084,2.2
33085,2.4
33086,2.5
33087,2.5
33088,2.5
33089,2.6
33090,2.4
33091,2.4
33092,2.5
33093,2.5
33094,2.4
33095,2.2
33096,2.5
33097,2.5
33098,2.5
33099,2.5
33100,2.4
33101,2.5
33102,2.4
33103,2.5
33104,2.5
33105,2.4
33106,2.5
33107,2.5
33108,2.5
33109,2.5
33110,2.4
33111,2.5
33112,2.6
33113,2.5
33114,2.5
33115,2.4
33116,2.5
33117,2.5
33118,2.5
33119,2.5
33120,2.5
33121,2.4
33122,2.5
33123,2.5
33124,2.6
33125,2.2
33126,2.5
33127,2.5
33128,2.5
33129,2.5
33130,2.5
33131,2.4
33132,2.5
33133,2.4
33134,2.4
33135,2.2
33136,2.4
33137,2.5
33138,2.5
33139,2.5
33140,2.4
33141,2.5
33142,2.5
33143,2.4
33144,2.5
33145,2.4
33146,2.4
33147,2.5
33148,2.4
33149,2.5
33150,2.4
33151,2.4
33152,2.5
33153,2.5
33154,2.5
33155,2.4
33156,2.4
33157,2.4
33158,2.2
33159,2.2
33160,2.0
33161,2.0
33162,1.8
33163,1.8
33164,1.8
33165,1.7
33166,1.5
33167,1.3
33168,1.2
33169,1.2
33170,1.0
33171,0.9
33172,0.6
33173,0.5
33174,0.4
33175,0.2
33176,0.0
33177,0.0
33178,-0.2
33179,-0.1
33180,-0.4
33181,-0.5
33182,-0.6
33183,-0.9
33184,-1.0
33185,-1.2
33186,-1.3
33187,-1.3
33188,-1.6
33189,-1.7
33190,-2.0
33191,-2.0
33192,-2.2
33193,-2.5
33194,-2.6
33195,-3.0
33196,-3.5
33197,-3.2
33198,-3.5
33199,-3.7
33200,-4.0
33201,-4.0
33202,-4.4
33203,-4.5
33204,-4.5
33205,-4.7
33206,-4.9
33207,-5.0
33208,-5.2
33209,-5.4
33210,-5.4
33211,-5.5
33212,-5.7
33213,-5.8
33214,-5.9
33215,-6.2
33216,-6.2
33217,-6.5
33218,-6.4
33219,-6.5
33220,-6.8
33221,-6.9
33222,-7.0
33223,-7.2
33224,-7.3
33225,-7.7
33226,-7.8
33227,-9.0
33228,-8.1
33229,-8.1
33230,-8.4
33231,-8.5
33232,-8.6
33233,-8.9
33234,-9.1
33235,-9.4
33236,-9.4
33237,-9.3
33238,-8.1
33239,-9.1
33240,-9.3
33241,-9.5
33242,-9.6
33243,-9.6
33244,-9.5
33245,-9.6
33246,-10.9
33247,-10.8
33248,-9.1
33249,-10.6
33250,-10.8
33251,-10.9
33252,-10.8
33253,-11.1
33254,-11.1
33255,-11.0
33256,-11.0
33257,-10.8
33258,-11.0
33259,-10.8
33260,-10.6
33261,-10.6
33262,-10.6
33263,-10.5
33264,-10.6
33265,-10.6
33266,-10.6
33267,-10.6
33268,-10.6
33269,-10.6
33270,-10.6
33271,-10.4
33272,-10.4
33273,-10.3
33274,-10.1
33275,-10.1
33276,-10.0
33277,-9.9
33278,-10.0
33279,-10.1
33280,-10.1
33281,-10.0
33282,-10.0
33283,-10.0
33284,-10.0
33285,-10.0
33286,-9.9
33287,-9.8
33288,-9.8
33289,-9.6
33290,-9.8
33291,-9.8
33292,-9.9
33293,-9.9
33294,-9.8
33295,-9.9
33296,-9.8
33297,-9.6
33298,-9.6
33299,-9.8
33300,-9.6
33301,-9.6
33302,-9.6
33303,-9.6
33304,-9.6
33305,-9.6
33306,-9.4
33307,-9.4
33308,-9.4
33309,-9.4
33310,-10.1
33311,-10.1
33312,-10.1
33313,-10.3
33314,-10.1
33315,-10.4
33316,-10.3
33317,-10.3
33318,-10.3
33319,-10.4
33320,-10.4
33321,-10.3
33322,-10.3
33323,-10.1
33324,-10.1
33325,-10.3
33326,-10.1
33327,-10.3
33328,-10.3
33329,-10.1
33330,-10.3
33331,-10.3
33332,-10.1
33333,-10.1
33334,-10.1
33335,-10.1
33336,-10.1
33337,-10.1
33338,-10.1
33339,-10.0
33340,-10.1
33341,-10.0
33342,-10.0
33343,-10.0
33344,-9.9
33345,-10.0
33346,-10.0
33347,-9.9
33348,-10.0
33349,-9.9
33350,-10.0
33351,-9.9
33352,-10.0
33353,-10.0
33354,-10.1
33355,-10.0
33356,-10.0
33357,-9.9
33358,-9.9
33359,-9.9
33360,-9.9
33361,-9.8
33362,-9.6
33363,-9.6
33364,-9.8
33365,-9.8
33366,-9.8
33367,-9.8
33368,-9.8
33369,-9.6
33370,-9.6
33371,-9.6
33372,-9.6
33373,-9.6
33374,-9.6
33375,-9.6
33376,-9.6
33377,-9.6
33378,-9.6
33379,-9.6
33380,-9.9
33381,-9.6
33382,-9.6
33383,-9.8
33384,-9.6
33385,-9.6
33386,-9.6
33387,-9.6
33388,-9.6
33389,-9.6
33390,-9.6
33391,-9.9
33392,-9.6
33393,-9.8
33394,-9.8
33395,-9.8
33396,-9.6
33397,-9.6
33398,-9.6
33399,-9.6
33400,-9.6
33401,-9.6
33402,-9.6
33403,-9.6
33404,-9.6
33405,-9.6
33406,-9.6
