%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data.data
1692748574520732402,2387,1692748574520732402,,0.0972191526559237
1692748574525869607,2388,1692748574525869607,,0.28369691263010804
1692748574531623601,2389,1692748574531623601,,0.057604388236808024
1692748574535886526,2390,1692748574535886526,,0.20372473720860046
1692748574540696382,2391,1692748574540696382,,0.1572554527370687
1692748574545860052,2392,1692748574545860052,,0.15161494168397488
1692748574550735950,2393,1692748574550735950,,0.07009730655296278
1692748574555944204,2394,1692748574555944204,,0.035468092705600134
1692748574560736417,2395,1692748574560736417,,0.07581989901331834
1692748574565913677,2396,1692748574565913677,,0.20265122867485977
1692748574572361707,2397,1692748574572361707,,0.4703363855604313
1692748574575835227,2398,1692748574575835227,,0.09838632079446853
1692748574580690860,2399,1692748574580690860,,0.020128847205613375
1692748574585911989,2400,1692748574585911989,,0.007724980176416487
1692748574590712547,2401,1692748574590712547,,0.02852917645534668
1692748574595946550,2402,1692748574595946550,,0.018589414104977012
1692748574600805044,2403,1692748574600805044,,0.1600674642897129
1692748574605923414,2404,1692748574605923414,,0.05148292854136745
1692748574610746622,2405,1692748574610746622,,0.0103849181344021
1692748574615982532,2406,1692748574615982532,,0.014196139374880146
1692748574620790004,2407,1692748574620790004,,0.006726421106018284
1692748574625948905,2408,1692748574625948905,,0.047571449094907306
1692748574630807876,2409,1692748574630807876,,0.12673779440452407
1692748574635946273,2410,1692748574635946273,,0.36952622377415
1692748574640722990,2411,1692748574640722990,,0.09582134051395994
1692748574646051645,2412,1692748574646051645,,0.01937081353772656
1692748574650829076,2413,1692748574650829076,,0.05706308626319068
1692748574655646562,2414,1692748574655646562,,0.082644717103607
1692748574660939931,2415,1692748574660939931,,0.06375091132034147
1692748574665814638,2416,1692748574665814638,,0.17925753059999824
1692748574670676469,2417,1692748574670676469,,0.12699098817281385
1692748574675879478,2418,1692748574675879478,,0.04622770442583336
1692748574680732965,2419,1692748574680732965,,0.1352113605182414
1692748574687342166,2420,1692748574687342166,,0.2546187717648423
1692748574690855979,2421,1692748574690855979,,0.12423723117673205
1692748574696047782,2422,1692748574696047782,,0.5134291686001536
1692748574700802087,2423,1692748574700802087,,0.17587720752294259
1692748574706030368,2424,1692748574706030368,,0.05398417105962393
1692748574711778402,2425,1692748574711778402,,0.06484038489421125
1692748574716117858,2426,1692748574716117858,,0.1093705704995827
1692748574720865488,2427,1692748574720865488,,0.02658078926472263
1692748574725670337,2428,1692748574725670337,,0.062184035207119334
1692748574731107234,2429,1692748574731107234,,0.03738267083633679
1692748574735877990,2430,1692748574735877990,,0.4632410594106091
1692748574740684509,2431,1692748574740684509,,0.09288227254121956
1692748574745887279,2432,1692748574745887279,,0.020133004006955543
1692748574750730514,2433,1692748574750730514,,0.1918482953135654
1692748574755929708,2434,1692748574755929708,,0.4507912616731582
1692748574762134790,2435,1692748574762134790,,0.8110957188041183
1692748574765785932,2436,1692748574765785932,,0.18313375630021755
1692748574770668029,2437,1692748574770668029,,0.039350653404862934
1692748574777215242,2438,1692748574777215242,,0.027999683695256183
1692748574780695199,2439,1692748574780695199,,0.3499609658031216
1692748574785855531,2440,1692748574785855531,,0.13794668486364223
1692748574790672063,2441,1692748574790672063,,0.062068121997253915
1692748574796009063,2442,1692748574796009063,,0.016876412454577126
1692748574800794124,2443,1692748574800794124,,0.1353886158426944
1692748574805889129,2444,1692748574805889129,,0.115290629159503
1692748574810698509,2445,1692748574810698509,,0.02350244717430205
1692748574815928459,2446,1692748574815928459,,0.27319090549153
1692748574820765018,2447,1692748574820765018,,0.5184408201993816
1692748574825928688,2448,1692748574825928688,,0.10677034926362425
1692748574830771684,2449,1692748574830771684,,0.08713466606234384
1692748574835877895,2450,1692748574835877895,,0.018881307465986756
1692748574840681314,2451,1692748574840681314,,0.1782194546976243
1692748574846053838,2452,1692748574846053838,,0.09000049974889546
1692748574850860357,2453,1692748574850860357,,0.04174990837442416
1692748574855677604,2454,1692748574855677604,,0.0720873391456002
1692748574860961198,2455,1692748574860961198,,0.02608277877877791
1692748574865811824,2456,1692748574865811824,,0.08322925733929308
1692748574870676040,2457,1692748574870676040,,0.19237125985285752
1692748574876105785,2458,1692748574876105785,,0.06625530927311274
1692748574881258010,2459,1692748574881258010,,0.05616538006354715
1692748574885957717,2460,1692748574885957717,,0.020305091387967045
1692748574890764236,2461,1692748574890764236,,0.009016120174111505
1692748574896603822,2462,1692748574896603822,,0.029557522887521025
1692748574901346206,2463,1692748574901346206,,0.01178332000955768
1692748574905665874,2464,1692748574905665874,,0.007882505418609999
1692748574910898208,2465,1692748574910898208,,0.004192345187267587
1692748574916889667,2466,1692748574916889667,,0.008370732376673863
1692748574920907735,2467,1692748574920907735,,0.10319198289146875
1692748574925787210,2468,1692748574925787210,,0.1435737357132723
1692748574931392669,2469,1692748574931392669,,0.6585857329879967
1692748574935783863,2470,1692748574935783863,,0.2772179393329163
1692748574940593957,2471,1692748574940593957,,0.19476995050637694
1692748574945846796,2472,1692748574945846796,,0.06565304804397681
1692748574950699329,2473,1692748574950699329,,0.05662203754886567
1692748574955920219,2474,1692748574955920219,,0.15658545935390328
1692748574960665941,2475,1692748574960665941,,0.05802505161415145
1692748574965891122,2476,1692748574965891122,,0.016825761984902987
1692748574970706701,2477,1692748574970706701,,0.0038372566483414754
1692748574975904941,2478,1692748574975904941,,0.03524175325256779
1692748574982129573,2479,1692748574982129573,,0.4883748617540434
1692748574985927104,2480,1692748574985927104,,0.19785034479025065
1692748574990849971,2481,1692748574990849971,,0.4167782785697456
1692748574995686292,2482,1692748574995686292,,0.2835201075170929
1692748575000503063,2483,1692748575000503063,,0.07528534212940496
1692748575005829095,2484,1692748575005829095,,0.04130187753881724
1692748575010680913,2485,1692748575010680913,,0.050810067023699466
1692748575015919446,2486,1692748575015919446,,0.062221808660344165
1692748575020735502,2487,1692748575020735502,,0.6672598992141335
1692748575025885105,2488,1692748575025885105,,0.16819060131991392
1692748575030774593,2489,1692748575030774593,,0.18284156196927598
1692748575036028861,2490,1692748575036028861,,0.07097406751808968
1692748575040684938,2491,1692748575040684938,,0.06053731994919494
1692748575045986652,2492,1692748575045986652,,0.013329054058925077
1692748575050783157,2493,1692748575050783157,,0.03595302659303587
1692748575056050062,2494,1692748575056050062,,0.09522001758973793
1692748575061385393,2495,1692748575061385393,,0.030087480997185997
1692748575065721035,2496,1692748575065721035,,0.027926249514617054
1692748575071030616,2497,1692748575071030616,,0.11315895061532816
1692748575075796127,2498,1692748575075796127,,0.11080490596280976
1692748575081146955,2499,1692748575081146955,,0.5086530089493777
1692748575085863113,2500,1692748575085863113,,0.10440493209889923
1692748575091198444,2501,1692748575091198444,,0.04637191589499766
